"var","Split","freq","opt_value","iter","forest"
10,-0.8811,0.0554,3.81412356824359e-05,1,"Forest_disc_DIR200"
10,-0.6886,0.0549,3.81412356824359e-05,1,"Forest_disc_DIR200"
10,-0.1151,0.0658,3.81412356824359e-05,1,"Forest_disc_DIR200"
10,-0.0455,0.048,3.81412356824359e-05,1,"Forest_disc_DIR200"
10,0.0474,0.2222,3.81412356824359e-05,1,"Forest_disc_DIR200"
10,0.6535,0.1664,3.81412356824359e-05,1,"Forest_disc_DIR200"
10,0.6844,0.1646,3.81412356824359e-05,1,"Forest_disc_DIR200"
10,0.8951,0.1664,3.81412356824359e-05,1,"Forest_disc_DIR200"
10,0.9914,0.0556,3.81412356824359e-05,1,"Forest_disc_DIR200"
11,-0.59257,0.1667,1.4584448307125e-08,1,"Forest_disc_DIR200"
11,-0.01413,0.1667,1.4584448307125e-08,1,"Forest_disc_DIR200"
11,0.0972,0.4876,1.4584448307125e-08,1,"Forest_disc_DIR200"
11,0.73315,0.179,1.4584448307125e-08,1,"Forest_disc_DIR200"
12,-0.65417,0.1648,1.10447561760433e-06,1,"Forest_disc_DIR200"
12,0.2663,0.453,1.10447561760433e-06,1,"Forest_disc_DIR200"
12,0.33854,0.0698,1.10447561760433e-06,1,"Forest_disc_DIR200"
12,0.67981,0.15,1.10447561760433e-06,1,"Forest_disc_DIR200"
12,0.91657,0.1625,1.10447561760433e-06,1,"Forest_disc_DIR200"
13,-0.60348,0.4233,5.70449820789574e-09,1,"Forest_disc_DIR200"
13,0.23309,0.4869,5.70449820789574e-09,1,"Forest_disc_DIR200"
13,0.91086,0.0898,5.70449820789574e-09,1,"Forest_disc_DIR200"
14,-0.9569,0.0979,3.29120786807387e-06,1,"Forest_disc_DIR200"
14,-0.1428,0.3722,3.29120786807387e-06,1,"Forest_disc_DIR200"
14,0.4052,0.0727,3.29120786807387e-06,1,"Forest_disc_DIR200"
14,0.5862,0.1175,3.29120786807387e-06,1,"Forest_disc_DIR200"
14,0.6792,0.1852,3.29120786807387e-06,1,"Forest_disc_DIR200"
14,0.7784,0.1545,3.29120786807387e-06,1,"Forest_disc_DIR200"
15,-0.91374,0.1667,5.27470007936197e-07,1,"Forest_disc_DIR200"
15,-0.88745,0.0514,5.27470007936197e-07,1,"Forest_disc_DIR200"
15,-0.16829,0.4816,5.27470007936197e-07,1,"Forest_disc_DIR200"
15,0.7603,0.197,5.27470007936197e-07,1,"Forest_disc_DIR200"
15,0.82087,0.1036,5.27470007936197e-07,1,"Forest_disc_DIR200"
16,-0.1638,0.1666,3.89056579665176e-05,1,"Forest_disc_DIR200"
16,0.1963,0.5005,3.89056579665176e-05,1,"Forest_disc_DIR200"
16,0.6593,0.1661,3.89056579665176e-05,1,"Forest_disc_DIR200"
16,0.8109,0.1666,3.89056579665176e-05,1,"Forest_disc_DIR200"
17,-0.8319,0.4588,4.30908053246673e-05,1,"Forest_disc_DIR200"
17,-0.2425,0.4438,4.30908053246673e-05,1,"Forest_disc_DIR200"
17,0.7959,0.0967,4.30908053246673e-05,1,"Forest_disc_DIR200"
18,-0.3074,0.1109,1.53174365825e-05,1,"Forest_disc_DIR200"
18,0.037,0.0562,1.53174365825e-05,1,"Forest_disc_DIR200"
18,0.1674,0.1669,1.53174365825e-05,1,"Forest_disc_DIR200"
18,0.1797,0.0558,1.53174365825e-05,1,"Forest_disc_DIR200"
18,0.5271,0.1667,1.53174365825e-05,1,"Forest_disc_DIR200"
18,0.5824,0.055,1.53174365825e-05,1,"Forest_disc_DIR200"
18,0.9035,0.1664,1.53174365825e-05,1,"Forest_disc_DIR200"
18,0.9045,0.1666,1.53174365825e-05,1,"Forest_disc_DIR200"
18,0.9137,0.0554,1.53174365825e-05,1,"Forest_disc_DIR200"
19,-0.83389,0.1651,5.12025736151096e-06,1,"Forest_disc_DIR200"
19,-0.68828,0.155,5.12025736151096e-06,1,"Forest_disc_DIR200"
19,0.06423,0.2903,5.12025736151096e-06,1,"Forest_disc_DIR200"
19,0.12464,0.1792,5.12025736151096e-06,1,"Forest_disc_DIR200"
19,0.29009,0.0438,5.12025736151096e-06,1,"Forest_disc_DIR200"
19,0.89117,0.1664,5.12025736151096e-06,1,"Forest_disc_DIR200"
20,-0.582163,0.0556,1.61512950730204e-09,1,"Forest_disc_DIR200"
20,0.04078,0.1667,1.61512950730204e-09,1,"Forest_disc_DIR200"
20,0.228544,0.1667,1.61512950730204e-09,1,"Forest_disc_DIR200"
20,0.236644,0.1667,1.61512950730204e-09,1,"Forest_disc_DIR200"
20,0.36719,0.0555,1.61512950730204e-09,1,"Forest_disc_DIR200"
20,0.672188,0.1667,1.61512950730204e-09,1,"Forest_disc_DIR200"
20,0.866071,0.0556,1.61512950730204e-09,1,"Forest_disc_DIR200"
20,0.889983,0.1667,1.61512950730204e-09,1,"Forest_disc_DIR200"
21,-0.79652,0.0552,1.29181663897496e-05,1,"Forest_disc_DIR200"
21,-0.20311,0.0561,1.29181663897496e-05,1,"Forest_disc_DIR200"
21,-0.17937,0.0557,1.29181663897496e-05,1,"Forest_disc_DIR200"
21,-0.07651,0.0558,1.29181663897496e-05,1,"Forest_disc_DIR200"
21,-0.06332,0.1669,1.29181663897496e-05,1,"Forest_disc_DIR200"
21,-0.02552,0.1669,1.29181663897496e-05,1,"Forest_disc_DIR200"
21,0.10548,0.0558,1.29181663897496e-05,1,"Forest_disc_DIR200"
21,0.84395,0.0553,1.29181663897496e-05,1,"Forest_disc_DIR200"
21,0.85421,0.3322,1.29181663897496e-05,1,"Forest_disc_DIR200"
22,-0.906056,0.0555,2.02059493339603e-07,1,"Forest_disc_DIR200"
22,-0.859006,0.0554,2.02059493339603e-07,1,"Forest_disc_DIR200"
22,-0.207498,0.0555,2.02059493339603e-07,1,"Forest_disc_DIR200"
22,-0.061853,0.1667,2.02059493339603e-07,1,"Forest_disc_DIR200"
22,0.200368,0.0556,2.02059493339603e-07,1,"Forest_disc_DIR200"
22,0.20816,0.1668,2.02059493339603e-07,1,"Forest_disc_DIR200"
22,0.318442,0.0556,2.02059493339603e-07,1,"Forest_disc_DIR200"
22,0.326534,0.0555,2.02059493339603e-07,1,"Forest_disc_DIR200"
22,0.889003,0.1666,2.02059493339603e-07,1,"Forest_disc_DIR200"
22,0.897027,0.1666,2.02059493339603e-07,1,"Forest_disc_DIR200"
23,-0.95668,0.0556,1.86191501421237e-06,1,"Forest_disc_DIR200"
23,-0.88406,0.2771,1.86191501421237e-06,1,"Forest_disc_DIR200"
23,-0.88236,0.0555,1.86191501421237e-06,1,"Forest_disc_DIR200"
23,-0.16474,0.0558,1.86191501421237e-06,1,"Forest_disc_DIR200"
23,-0.15705,0.1667,1.86191501421237e-06,1,"Forest_disc_DIR200"
23,0.06653,0.0558,1.86191501421237e-06,1,"Forest_disc_DIR200"
23,0.14285,0.1672,1.86191501421237e-06,1,"Forest_disc_DIR200"
23,0.68371,0.0554,1.86191501421237e-06,1,"Forest_disc_DIR200"
23,0.70583,0.0553,1.86191501421237e-06,1,"Forest_disc_DIR200"
23,0.80408,0.0555,1.86191501421237e-06,1,"Forest_disc_DIR200"
24,-0.930163,0.0544,8.79591377070314e-05,1,"Forest_disc_DIR200"
24,-0.071873,0.1422,8.79591377070314e-05,1,"Forest_disc_DIR200"
24,0.054981,0.2716,8.79591377070314e-05,1,"Forest_disc_DIR200"
24,0.636771,0.476,8.79591377070314e-05,1,"Forest_disc_DIR200"
24,0.859291,0.0553,8.79591377070314e-05,1,"Forest_disc_DIR200"
25,-0.80215,0.1666,4.15358726322077e-07,1,"Forest_disc_DIR200"
25,-0.39458,0.0925,4.15358726322077e-07,1,"Forest_disc_DIR200"
25,-0.18497,0.0186,4.15358726322077e-07,1,"Forest_disc_DIR200"
25,-0.17711,0.0556,4.15358726322077e-07,1,"Forest_disc_DIR200"
25,-0.12354,0.0557,4.15358726322077e-07,1,"Forest_disc_DIR200"
25,-0.10025,0.1667,4.15358726322077e-07,1,"Forest_disc_DIR200"
25,-0.03797,0.0556,4.15358726322077e-07,1,"Forest_disc_DIR200"
25,-0.02777,0.1667,4.15358726322077e-07,1,"Forest_disc_DIR200"
25,0.34429,0.0553,4.15358726322077e-07,1,"Forest_disc_DIR200"
25,0.76991,0.1666,4.15358726322077e-07,1,"Forest_disc_DIR200"
26,0.16657,0.3251,0.00033788727589855,1,"Forest_disc_DIR200"
26,0.96546,0.679,0.00033788727589855,1,"Forest_disc_DIR200"
27,-0.8683,0.1651,3.87783586061354e-05,1,"Forest_disc_DIR200"
27,-0.8481,0.054,3.87783586061354e-05,1,"Forest_disc_DIR200"
27,-0.8078,0.0549,3.87783586061354e-05,1,"Forest_disc_DIR200"
27,-0.0221,0.1683,3.87783586061354e-05,1,"Forest_disc_DIR200"
27,0.0232,0.1669,3.87783586061354e-05,1,"Forest_disc_DIR200"
27,0.0837,0.0576,3.87783586061354e-05,1,"Forest_disc_DIR200"
27,0.1895,0.0575,3.87783586061354e-05,1,"Forest_disc_DIR200"
27,0.2575,0.0555,3.87783586061354e-05,1,"Forest_disc_DIR200"
27,0.7032,0.0549,3.87783586061354e-05,1,"Forest_disc_DIR200"
27,0.7712,0.1651,3.87783586061354e-05,1,"Forest_disc_DIR200"
28,-0.61706,0.128,4.33090096215073e-07,1,"Forest_disc_DIR200"
28,0.27293,0.1632,4.33090096215073e-07,1,"Forest_disc_DIR200"
28,0.27334,0.4867,4.33090096215073e-07,1,"Forest_disc_DIR200"
28,0.88465,0.0554,4.33090096215073e-07,1,"Forest_disc_DIR200"
28,0.90168,0.1667,4.33090096215073e-07,1,"Forest_disc_DIR200"
29,-0.85687,0.1833,5.05658700444617e-07,1,"Forest_disc_DIR200"
29,-0.06444,0.4834,5.05658700444617e-07,1,"Forest_disc_DIR200"
29,0.38741,0.1626,5.05658700444617e-07,1,"Forest_disc_DIR200"
29,0.64972,0.1708,5.05658700444617e-07,1,"Forest_disc_DIR200"
30,-0.555707,0.1646,7.71772101745089e-06,1,"Forest_disc_DIR200"
30,0.14478,0.1792,7.71772101745089e-06,1,"Forest_disc_DIR200"
30,0.177258,0.1667,7.71772101745089e-06,1,"Forest_disc_DIR200"
30,0.266219,0.2796,7.71772101745089e-06,1,"Forest_disc_DIR200"
30,0.835477,0.0431,7.71772101745089e-06,1,"Forest_disc_DIR200"
30,0.969154,0.1667,7.71772101745089e-06,1,"Forest_disc_DIR200"
31,-0.8659,0.1652,1.29477373537267e-05,1,"Forest_disc_DIR200"
31,-0.8567,0.055,1.29477373537267e-05,1,"Forest_disc_DIR200"
31,-0.8016,0.1661,1.29477373537267e-05,1,"Forest_disc_DIR200"
31,0.0558,0.2991,1.29477373537267e-05,1,"Forest_disc_DIR200"
31,0.1926,0.1481,1.29477373537267e-05,1,"Forest_disc_DIR200"
31,0.8527,0.166,1.29477373537267e-05,1,"Forest_disc_DIR200"
32,-0.814747,0.0498,1.97874692701616e-05,1,"Forest_disc_DIR200"
32,-0.050693,0.2798,1.97874692701616e-05,1,"Forest_disc_DIR200"
32,0.005606,0.1687,1.97874692701616e-05,1,"Forest_disc_DIR200"
32,0.230801,0.0559,1.97874692701616e-05,1,"Forest_disc_DIR200"
32,0.343398,0.0564,1.97874692701616e-05,1,"Forest_disc_DIR200"
32,0.886428,0.1665,1.97874692701616e-05,1,"Forest_disc_DIR200"
32,0.886726,0.1665,1.97874692701616e-05,1,"Forest_disc_DIR200"
32,0.986812,0.0555,1.97874692701616e-05,1,"Forest_disc_DIR200"
33,-0.95827,0.1065,9.6352116131483e-05,1,"Forest_disc_DIR200"
33,-0.33242,0.0412,9.6352116131483e-05,1,"Forest_disc_DIR200"
33,-0.30865,0.203,9.6352116131483e-05,1,"Forest_disc_DIR200"
33,0.16668,0.1601,9.6352116131483e-05,1,"Forest_disc_DIR200"
33,0.23798,0.1308,9.6352116131483e-05,1,"Forest_disc_DIR200"
33,0.88144,0.0562,9.6352116131483e-05,1,"Forest_disc_DIR200"
33,0.89552,0.0247,9.6352116131483e-05,1,"Forest_disc_DIR200"
33,0.90433,0.2785,9.6352116131483e-05,1,"Forest_disc_DIR200"
2,0.13,0.2918,4.16000867987643e-32,2,"Forest_disc_NLD50"
2,0.324,0.2887,4.16000867987643e-32,2,"Forest_disc_NLD50"
2,0.607,0.1449,4.16000867987643e-32,2,"Forest_disc_NLD50"
2,0.884,0.2741,4.16000867987643e-32,2,"Forest_disc_NLD50"
2,0.973,4e-04,4.16000867987643e-32,2,"Forest_disc_NLD50"
3,-0.6666,0.159,1.50078090916375e-31,2,"Forest_disc_NLD50"
3,-0.2483,0.1559,1.50078090916375e-31,2,"Forest_disc_NLD50"
3,-0.2408,0.0388,1.50078090916375e-31,2,"Forest_disc_NLD50"
3,-0.2088,0.0065,1.50078090916375e-31,2,"Forest_disc_NLD50"
3,-0.1595,0.1021,1.50078090916375e-31,2,"Forest_disc_NLD50"
3,0.1104,0.1059,1.50078090916375e-31,2,"Forest_disc_NLD50"
3,0.314,0.0804,1.50078090916375e-31,2,"Forest_disc_NLD50"
3,0.323,0.1514,1.50078090916375e-31,2,"Forest_disc_NLD50"
3,0.7326,1e-04,1.50078090916375e-31,2,"Forest_disc_NLD50"
3,0.7549,0.1998,1.50078090916375e-31,2,"Forest_disc_NLD50"
4,0.021,0.0991,0,2,"Forest_disc_NLD50"
4,0.0343,0.0415,0,2,"Forest_disc_NLD50"
4,0.0549,0.086,0,2,"Forest_disc_NLD50"
4,0.0559,0.0717,0,2,"Forest_disc_NLD50"
4,0.0668,0.1926,0,2,"Forest_disc_NLD50"
4,0.472,0.262,0,2,"Forest_disc_NLD50"
4,0.951,0.0263,0,2,"Forest_disc_NLD50"
4,0.9578,0.0928,0,2,"Forest_disc_NLD50"
4,0.9764,0.1279,0,2,"Forest_disc_NLD50"
5,-0.6837,0.233,4.97275111640784e-31,2,"Forest_disc_NLD50"
5,-0.1881,0.135,4.97275111640784e-31,2,"Forest_disc_NLD50"
5,-0.0976,0.1788,4.97275111640784e-31,2,"Forest_disc_NLD50"
5,0.1367,0.1927,4.97275111640784e-31,2,"Forest_disc_NLD50"
5,0.1442,0.1316,4.97275111640784e-31,2,"Forest_disc_NLD50"
5,0.6847,0.1283,4.97275111640784e-31,2,"Forest_disc_NLD50"
5,0.7893,6e-04,4.97275111640784e-31,2,"Forest_disc_NLD50"
6,-0.5524,0.0019,7.12594079423277e-33,2,"Forest_disc_NLD50"
6,-0.2629,0.1024,7.12594079423277e-33,2,"Forest_disc_NLD50"
6,0.0638,0.3855,7.12594079423277e-33,2,"Forest_disc_NLD50"
6,0.435,0.3892,7.12594079423277e-33,2,"Forest_disc_NLD50"
6,0.9489,0.121,7.12594079423277e-33,2,"Forest_disc_NLD50"
7,-0.88365,0.2855,1.17377726390624e-29,2,"Forest_disc_NLD50"
7,0.0952,0.2399,1.17377726390624e-29,2,"Forest_disc_NLD50"
7,0.33041,0.1319,1.17377726390624e-29,2,"Forest_disc_NLD50"
7,0.90597,0.3427,1.17377726390624e-29,2,"Forest_disc_NLD50"
8,-0.0611,0.135,0,2,"Forest_disc_NLD50"
8,0.0813,0.0211,0,2,"Forest_disc_NLD50"
8,0.1105,0.0194,0,2,"Forest_disc_NLD50"
8,0.2483,0.1907,0,2,"Forest_disc_NLD50"
8,0.4485,0.115,0,2,"Forest_disc_NLD50"
8,0.8636,0.5188,0,2,"Forest_disc_NLD50"
9,-0.75506,0.1815,1.8675742670723e-30,2,"Forest_disc_NLD50"
9,-0.74176,0.0391,1.8675742670723e-30,2,"Forest_disc_NLD50"
9,-0.6829,0.066,1.8675742670723e-30,2,"Forest_disc_NLD50"
9,-0.56499,9e-04,1.8675742670723e-30,2,"Forest_disc_NLD50"
9,-0.54538,0.0958,1.8675742670723e-30,2,"Forest_disc_NLD50"
9,-0.41457,0.0054,1.8675742670723e-30,2,"Forest_disc_NLD50"
9,0.0296,0.3825,1.8675742670723e-30,2,"Forest_disc_NLD50"
9,0.75719,0.2288,1.8675742670723e-30,2,"Forest_disc_NLD50"
10,-0.1839,0.3474,6.2323093000371e-31,2,"Forest_disc_NLD50"
10,0.1433,0.091,6.2323093000371e-31,2,"Forest_disc_NLD50"
10,0.26,0.0095,6.2323093000371e-31,2,"Forest_disc_NLD50"
10,0.4537,0.2411,6.2323093000371e-31,2,"Forest_disc_NLD50"
10,0.9316,0.311,6.2323093000371e-31,2,"Forest_disc_NLD50"
11,-0.71118,0.0629,5.00741785540681e-33,2,"Forest_disc_NLD50"
11,0.06108,0.1406,5.00741785540681e-33,2,"Forest_disc_NLD50"
11,0.09609,0.5915,5.00741785540681e-33,2,"Forest_disc_NLD50"
11,0.62213,0.0598,5.00741785540681e-33,2,"Forest_disc_NLD50"
11,0.71507,0.1452,5.00741785540681e-33,2,"Forest_disc_NLD50"
12,-0.946,0.0676,7.6806086182163e-31,2,"Forest_disc_NLD50"
12,-0.1993,0.0561,7.6806086182163e-31,2,"Forest_disc_NLD50"
12,-0.0167,0.0972,7.6806086182163e-31,2,"Forest_disc_NLD50"
12,0.008,0.08,7.6806086182163e-31,2,"Forest_disc_NLD50"
12,0.1598,0.0839,7.6806086182163e-31,2,"Forest_disc_NLD50"
12,0.2647,0.0953,7.6806086182163e-31,2,"Forest_disc_NLD50"
12,0.2662,0.0228,7.6806086182163e-31,2,"Forest_disc_NLD50"
12,0.2963,0.0705,7.6806086182163e-31,2,"Forest_disc_NLD50"
12,0.7977,0.3692,7.6806086182163e-31,2,"Forest_disc_NLD50"
12,0.9641,0.0574,7.6806086182163e-31,2,"Forest_disc_NLD50"
13,-0.70715,0.2851,1.21076745682719e-29,2,"Forest_disc_NLD50"
13,0.05859,0.3161,1.21076745682719e-29,2,"Forest_disc_NLD50"
13,0.1576,0.1403,1.21076745682719e-29,2,"Forest_disc_NLD50"
13,0.658,0.1925,1.21076745682719e-29,2,"Forest_disc_NLD50"
13,0.75977,0.0095,1.21076745682719e-29,2,"Forest_disc_NLD50"
13,0.94934,0.0118,1.21076745682719e-29,2,"Forest_disc_NLD50"
13,0.95077,0.0265,1.21076745682719e-29,2,"Forest_disc_NLD50"
13,0.97048,0.0182,1.21076745682719e-29,2,"Forest_disc_NLD50"
14,-0.9287,0.0509,5.36949268495161e-31,2,"Forest_disc_NLD50"
14,-0.8548,0.0376,5.36949268495161e-31,2,"Forest_disc_NLD50"
14,-0.0056,0.2966,5.36949268495161e-31,2,"Forest_disc_NLD50"
14,0.5026,0.4133,5.36949268495161e-31,2,"Forest_disc_NLD50"
14,0.6472,0.0293,5.36949268495161e-31,2,"Forest_disc_NLD50"
14,0.8533,0.0722,5.36949268495161e-31,2,"Forest_disc_NLD50"
14,0.9242,0.1,5.36949268495161e-31,2,"Forest_disc_NLD50"
15,-0.7271,0.3724,5.70556746024719e-32,2,"Forest_disc_NLD50"
15,-0.20195,0.0414,5.70556746024719e-32,2,"Forest_disc_NLD50"
15,-0.00786,0.0552,5.70556746024719e-32,2,"Forest_disc_NLD50"
15,0.0018,0.0176,5.70556746024719e-32,2,"Forest_disc_NLD50"
15,0.08301,0.0771,5.70556746024719e-32,2,"Forest_disc_NLD50"
15,0.18711,0.1294,5.70556746024719e-32,2,"Forest_disc_NLD50"
15,0.30911,0.084,5.70556746024719e-32,2,"Forest_disc_NLD50"
15,0.63265,0.034,5.70556746024719e-32,2,"Forest_disc_NLD50"
15,0.84255,0.1888,5.70556746024719e-32,2,"Forest_disc_NLD50"
16,-0.69156,0.0566,1.54074395550979e-33,2,"Forest_disc_NLD50"
16,-0.24852,0.0069,1.54074395550979e-33,2,"Forest_disc_NLD50"
16,-0.00044,0.1028,1.54074395550979e-33,2,"Forest_disc_NLD50"
16,0.03449,0.418,1.54074395550979e-33,2,"Forest_disc_NLD50"
16,0.78619,0.224,1.54074395550979e-33,2,"Forest_disc_NLD50"
16,0.90691,0.1918,1.54074395550979e-33,2,"Forest_disc_NLD50"
17,-0.8976,0.204,6.16297582203915e-33,2,"Forest_disc_NLD50"
17,-0.8972,0.0076,6.16297582203915e-33,2,"Forest_disc_NLD50"
17,-0.881,0.0924,6.16297582203915e-33,2,"Forest_disc_NLD50"
17,-0.6475,8e-04,6.16297582203915e-33,2,"Forest_disc_NLD50"
17,-0.2071,0.4035,6.16297582203915e-33,2,"Forest_disc_NLD50"
17,0.4976,0.2482,6.16297582203915e-33,2,"Forest_disc_NLD50"
17,0.857,0.0435,6.16297582203915e-33,2,"Forest_disc_NLD50"
18,-0.4359,0.0235,4.51437978964368e-30,2,"Forest_disc_NLD50"
18,-0.4324,0.0728,4.51437978964368e-30,2,"Forest_disc_NLD50"
18,-0.1887,0.0715,4.51437978964368e-30,2,"Forest_disc_NLD50"
18,-0.0664,0.027,4.51437978964368e-30,2,"Forest_disc_NLD50"
18,0.1727,0.1564,4.51437978964368e-30,2,"Forest_disc_NLD50"
18,0.2021,0.1584,4.51437978964368e-30,2,"Forest_disc_NLD50"
18,0.7106,0.1052,4.51437978964368e-30,2,"Forest_disc_NLD50"
18,0.8457,0.3853,4.51437978964368e-30,2,"Forest_disc_NLD50"
19,-0.86492,0.091,8.72939784355667e-30,2,"Forest_disc_NLD50"
19,-0.45627,0.0046,8.72939784355667e-30,2,"Forest_disc_NLD50"
19,-0.18115,0.4936,8.72939784355667e-30,2,"Forest_disc_NLD50"
19,0.02629,0.1161,8.72939784355667e-30,2,"Forest_disc_NLD50"
19,0.6554,0.2947,8.72939784355667e-30,2,"Forest_disc_NLD50"
20,-0.41937,0.0098,9.24446373305873e-32,2,"Forest_disc_NLD50"
20,-0.41001,0.0249,9.24446373305873e-32,2,"Forest_disc_NLD50"
20,-0.32027,0.0243,9.24446373305873e-32,2,"Forest_disc_NLD50"
20,0.08297,0.3825,9.24446373305873e-32,2,"Forest_disc_NLD50"
20,0.47811,0.1128,9.24446373305873e-32,2,"Forest_disc_NLD50"
20,0.54236,0.0158,9.24446373305873e-32,2,"Forest_disc_NLD50"
20,0.80061,0.0057,9.24446373305873e-32,2,"Forest_disc_NLD50"
20,0.93251,0.4242,9.24446373305873e-32,2,"Forest_disc_NLD50"
21,-0.21017,0.2365,1.89511506527704e-31,2,"Forest_disc_NLD50"
21,-0.02682,0.0206,1.89511506527704e-31,2,"Forest_disc_NLD50"
21,0.13349,0.133,1.89511506527704e-31,2,"Forest_disc_NLD50"
21,0.3367,0.0763,1.89511506527704e-31,2,"Forest_disc_NLD50"
21,0.40563,0.3201,1.89511506527704e-31,2,"Forest_disc_NLD50"
21,0.73146,0.0039,1.89511506527704e-31,2,"Forest_disc_NLD50"
21,0.91146,0.141,1.89511506527704e-31,2,"Forest_disc_NLD50"
21,0.95958,0.0686,1.89511506527704e-31,2,"Forest_disc_NLD50"
22,-0.4607,0.1674,4.42193515231309e-30,2,"Forest_disc_NLD50"
22,0.0487,0.0306,4.42193515231309e-30,2,"Forest_disc_NLD50"
22,0.3248,0.0012,4.42193515231309e-30,2,"Forest_disc_NLD50"
22,0.3798,0.2092,4.42193515231309e-30,2,"Forest_disc_NLD50"
22,0.4122,0.1305,4.42193515231309e-30,2,"Forest_disc_NLD50"
22,0.5127,0.0567,4.42193515231309e-30,2,"Forest_disc_NLD50"
22,0.7458,0.0696,4.42193515231309e-30,2,"Forest_disc_NLD50"
22,0.9975,0.3349,4.42193515231309e-30,2,"Forest_disc_NLD50"
23,-0.98346,0.1838,2.81052160490645e-30,2,"Forest_disc_NLD50"
23,-0.37123,0.0217,2.81052160490645e-30,2,"Forest_disc_NLD50"
23,-0.2602,0.0579,2.81052160490645e-30,2,"Forest_disc_NLD50"
23,-0.20667,0.1211,2.81052160490645e-30,2,"Forest_disc_NLD50"
23,-0.12555,0.098,2.81052160490645e-30,2,"Forest_disc_NLD50"
23,-0.11398,0.0609,2.81052160490645e-30,2,"Forest_disc_NLD50"
23,0.07082,0.0422,2.81052160490645e-30,2,"Forest_disc_NLD50"
23,0.5438,0.4144,2.81052160490645e-30,2,"Forest_disc_NLD50"
24,-0.8785,1e-04,2.61926472436664e-32,2,"Forest_disc_NLD50"
24,-0.8352,0.1167,2.61926472436664e-32,2,"Forest_disc_NLD50"
24,-0.0339,0.1168,2.61926472436664e-32,2,"Forest_disc_NLD50"
24,0.1182,0.3728,2.61926472436664e-32,2,"Forest_disc_NLD50"
24,0.8054,0.3935,2.61926472436664e-32,2,"Forest_disc_NLD50"
25,-0.7615,0.2633,1.33007129371813e-29,2,"Forest_disc_NLD50"
25,-0.1772,0.1753,1.33007129371813e-29,2,"Forest_disc_NLD50"
25,-0.0065,0.1274,1.33007129371813e-29,2,"Forest_disc_NLD50"
25,0.0764,1e-04,1.33007129371813e-29,2,"Forest_disc_NLD50"
25,0.1662,0.235,1.33007129371813e-29,2,"Forest_disc_NLD50"
25,0.74,0.0615,1.33007129371813e-29,2,"Forest_disc_NLD50"
25,0.7694,0.1374,1.33007129371813e-29,2,"Forest_disc_NLD50"
26,-0.4832,0.0527,2.56379794196829e-30,2,"Forest_disc_NLD50"
26,0.3173,0.2631,2.56379794196829e-30,2,"Forest_disc_NLD50"
26,0.8847,0.0907,2.56379794196829e-30,2,"Forest_disc_NLD50"
26,0.9866,0.5934,2.56379794196829e-30,2,"Forest_disc_NLD50"
27,-0.931,0.2866,1.85852239633368e-31,2,"Forest_disc_NLD50"
27,0.037,0.457,1.85852239633368e-31,2,"Forest_disc_NLD50"
27,0.551,0.2564,1.85852239633368e-31,2,"Forest_disc_NLD50"
28,-0.8756,0.1577,1.53766246759877e-30,2,"Forest_disc_NLD50"
28,0.0454,0.0937,1.53766246759877e-30,2,"Forest_disc_NLD50"
28,0.0652,0.2427,1.53766246759877e-30,2,"Forest_disc_NLD50"
28,0.5208,0.2512,1.53766246759877e-30,2,"Forest_disc_NLD50"
28,0.674,9e-04,1.53766246759877e-30,2,"Forest_disc_NLD50"
28,0.8091,0.0713,1.53766246759877e-30,2,"Forest_disc_NLD50"
28,0.9888,0.1534,1.53766246759877e-30,2,"Forest_disc_NLD50"
28,0.993,4e-04,1.53766246759877e-30,2,"Forest_disc_NLD50"
28,0.9955,0.0286,1.53766246759877e-30,2,"Forest_disc_NLD50"
29,-0.8755,0.0744,6.899535880287e-32,2,"Forest_disc_NLD50"
29,-0.6278,1e-04,6.899535880287e-32,2,"Forest_disc_NLD50"
29,-0.4545,0.1607,6.899535880287e-32,2,"Forest_disc_NLD50"
29,-0.1386,0.1019,6.899535880287e-32,2,"Forest_disc_NLD50"
29,0.1647,0.5269,6.899535880287e-32,2,"Forest_disc_NLD50"
29,0.484,0.1121,6.899535880287e-32,2,"Forest_disc_NLD50"
29,0.5379,0.0238,6.899535880287e-32,2,"Forest_disc_NLD50"
30,-0.6718,0.0837,9.62964972193618e-34,2,"Forest_disc_NLD50"
30,-2e-04,0.1296,9.62964972193618e-34,2,"Forest_disc_NLD50"
30,0.3028,0.6718,9.62964972193618e-34,2,"Forest_disc_NLD50"
30,0.9295,0.1149,9.62964972193618e-34,2,"Forest_disc_NLD50"
31,-0.64205,0.2738,8.32772107953041e-31,2,"Forest_disc_NLD50"
31,-0.12513,0.2238,8.32772107953041e-31,2,"Forest_disc_NLD50"
31,0.44427,0.2625,8.32772107953041e-31,2,"Forest_disc_NLD50"
31,0.6398,0.0019,8.32772107953041e-31,2,"Forest_disc_NLD50"
31,0.90098,0.1904,8.32772107953041e-31,2,"Forest_disc_NLD50"
31,0.90894,0.0086,8.32772107953041e-31,2,"Forest_disc_NLD50"
31,0.93657,0.039,8.32772107953041e-31,2,"Forest_disc_NLD50"
32,-0.898787,0.0179,2.72037604644697e-30,2,"Forest_disc_NLD50"
32,-0.893418,0.0249,2.72037604644697e-30,2,"Forest_disc_NLD50"
32,-0.652627,0.0031,2.72037604644697e-30,2,"Forest_disc_NLD50"
