"name","disc_method","data","mean_acc","mean_F1","mean_Kappa","diff_acc","relative_diff_acc","diff_F1","relative_diff_F1","diff_Kappa","relative_diff_Kappa"
"BANDS","ForestDisc","TEST",0.726337448559671,0.706288671400422,0.423107234931966,-0.00812757201646086,-0.0110659756268384,-0.0153626453699337,-0.0212881831057788,-0.0335255349375933,-0.0464566947478623
"BANKNOTE","ForestDisc","TEST",0.95752427184466,0.956793491333597,0.913665270742838,-0.00716019417475777,-0.00742231727261341,-0.00723061322175622,-0.00750044857549622,-0.0144445568257612,-0.01498360544877
"BRCANCER","ForestDisc","TEST",0.709523809523809,0.69553150465908,0.40696650577617,-0.011904761904762,-0.0165016501650166,-0.0210328750216743,-0.0293523870542447,-0.0356347443379171,-0.0497299968410281
"BUPA","ForestDisc","TEST",0.66537216828479,0.63604074396933,0.292984591514397,-0.0250809061488677,-0.0363252870869469,-0.0407190141087452,-0.0601676054503933,-0.0740958547382665,-0.109486200758583
"CLEVELAND","ForestDisc","TEST",0.604891304347826,0.376795589058537,0.333143213491421,-0.00235507246376754,-0.00387828162291074,-0.0103942435567537,-0.0268453422099059,-0.030709554807674,-0.0793139494398523
"CMC","ForestDisc","TEST",0.540610859728506,0.517531967708536,0.304392052101526,-0.0196078431372548,-0.0350003365416974,-0.0255118097141275,-0.046979287443839,-0.0302930609132831,-0.0557838284365522
"CRX","ForestDisc","TEST",0.875201288244767,0.873878635704858,0.748240752576929,0.030273752012883,0.0358299980941497,0.0386761012803879,0.0463074520086786,0.0677545310372583,0.0811234739415
"CRYOTHERAPY","ForestDisc","TEST",0.835185185185185,0.831784098210142,0.668792874204991,0.019753086419753,0.024224072672218,0.0212850824315626,0.0262617005291682,0.0403928782655691,0.0498370478917449
"DERMA","ForestDisc","TEST",0.938288288288289,0.917732539647597,0.922257927066261,0.0094594594594597,0.0101842870999033,0.000300343399439629,0.0003273739472714,0.0128412477125555,0.0139969446952808
"ECOLI","ForestDisc","TEST",0.770751633986928,0.514281893204492,0.687552606886701,-0.0183006535947713,-0.0231932077034583,-0.0198757246585954,-0.0372094752446082,-0.0263819055066086,-0.049389739328534
"GERMAN","ForestDisc","TEST",0.767388888888889,0.679979983060107,0.381325832067562,-0.00805555555555559,-0.0103883077804844,-0.0221818936921475,-0.0315908545117068,-0.0317258814238483,-0.0451831443350238
"HABERMAN","ForestDisc","TEST",0.738644688644689,0.562749805536006,0.172373969247591,0.00714285714285756,0.00976464697045626,-0.0367188186234985,-0.0612522776733824,-0.0449295548148586,-0.0749489681429998
"HAYES","ForestDisc","TEST",0.776241134751773,0.768328273921154,0.639488329180001,0.0106382978723403,0.0138953219082907,-0.0111088960039187,-0.014252458610598,0.0129085003753346,0.0165613097160551
"HEART","ForestDisc","TEST",0.818930041152264,0.814970650072344,0.630950480916359,-0.00411522633744843,-0.00499999999999984,-0.00231022878518161,-0.00282672560308896,-0.00786162786895173,-0.0096192485011291
"HEPATISIS","ForestDisc","TEST",0.843617021276597,0.706033357497035,0.43613948988274,-0.00851063829787235,-0.00998751560549314,-0.0540393315060093,-0.071097583544135,-0.0882756816577094,-0.116141104574481
"HORSECOLIC","ForestDisc","TEST",0.849549549549549,0.837127954913235,0.674932514736245,0.00435435435435405,0.00515189198791934,0.0107929326454653,0.013061206840593,0.0156153212589117,0.0188970827063066
"HYPOTHYROID","ForestDisc","TEST",0.982086406743941,0.896184872079879,0.792510421070774,-0.00247629083245493,-0.00251511746133647,-0.0135593292546352,-0.0149045514494568,-0.0270791755332003,-0.0297657028134695
"IMMUNOTHERAPY","ForestDisc","TEST",0.785185185185185,0.601003803396129,0.2443081457617,-0.0160493827160496,-0.0200308166409864,-0.0257604689676616,-0.041100729737686,-0.0465207639332584,-0.074223700974226
"INDIAN","ForestDisc","TEST",0.730285714285715,0.613394066012732,0.263341898940037,0.0200000000000005,0.0281576830249403,0.00961019738238211,0.0159166183160579,0.00405465236334474,0.00671540359722178
"ION","ForestDisc","TEST",0.914920634920634,0.905913543542837,0.812306224674136,0.0120634920634916,0.0133614627285508,0.0118504514987796,0.0132546031753603,0.0225570138441893,0.0252297785748187
"IRIS","ForestDisc","TEST",0.948888888888889,0.948632661349028,0.923333333333333,0.00555555555555576,0.00588928150765628,0.0055261063714761,0.00585947191471661,0.00833333333333341,0.00883604645662946
"MAMMOGRAPHIC","ForestDisc","TEST",0.827314814814815,0.825932060525319,0.652801174957622,0.00567129629629648,0.00690238061698853,0.00521784149877391,0.00635768380492156,0.0108118836079865,0.0131737495919231
"MUTAGENESIS","ForestDisc","TEST",0.681958762886598,0.513761151640537,0.12235837029879,-0.0872164948453606,-0.113389626055488,-0.167854770646139,-0.246260049329573,-0.277371684170738,-0.406932518888665
"NEWTHYROID","ForestDisc","TEST",0.916923076923077,0.879537997163524,0.812530749823095,-0.0205128205128209,-0.0218818380743986,-0.0278013893545613,-0.0306405626909344,-0.0476646139420553,-0.0525322879732668
"PAGEBLOCKS","ForestDisc","TEST",0.951958993097848,0.706791391586443,0.737975873747593,0.00435444579780742,0.0045952141219819,-0.032373835341452,-0.0437978332341249,-0.0198448727040658,-0.0268476816564338
"PENBASED","ForestDisc","TEST",0.883080808080808,0.882061760641521,0.870067010889149,-0.0159343434343427,-0.01772422122974,-0.0159300787049983,-0.0177396697909759,-0.0177107872788708,-0.0197226594973949
"PHONEME","ForestDisc","TEST",0.830351634793338,0.794879229855802,0.590396254978635,-0.0239358420727943,-0.0280184864240321,-0.0303344034853095,-0.0367594550789134,-0.0610196084200815,-0.0739440139555454
"PIMA","ForestDisc","TEST",0.761086956521739,0.724897502468948,0.453861333805832,-0.0145652173913043,-0.0187780269058296,-0.0212359149203818,-0.0284612837670303,-0.0396746748802516,-0.0531737005146754
"SAT","ForestDisc","TEST",0.85073402417962,0.822528421259042,0.81594270904205,-0.00645077720207221,-0.00752553847393728,-0.00653272702844443,-0.00787966851653641,-0.00806961324795064,-0.0097334355428659
"SEGMENTATION","ForestDisc","TEST",0.915536315536316,0.913922646600928,0.901459034792368,0.0116642616642616,0.0129047707740201,0.0146642400365532,0.0163070369200974,0.0136083052749716,0.015132808518257
"SPAMBASE","ForestDisc","TEST",0.923756038647343,0.918999908983643,0.838256574237698,0.0218599033816423,0.0242377171016509,0.0199882008046592,0.0222335266858169,0.0346678013152307,0.0385621243859582
"SPECTFHEART","ForestDisc","TEST",0.810082304526749,0.639201059347522,0.312267857495783,0.0084362139917693,0.0105236139630387,-0.0130863958332035,-0.0200623141366067,-0.0250713434121637,-0.0384360349306693
"TAE","ForestDisc","TEST",0.536594202898551,0.530061918187018,0.305189674489466,-0.0561594202898553,-0.094743276283619,-0.0549870472954207,-0.093987085764826,-0.0842557716219929,-0.144014905748127
"TEXTURE","ForestDisc","TEST",0.849616161616161,0.847152397256716,0.834577777777778,-0.0189292929292932,-0.0217942455748614,-0.0196037076281661,-0.022617328586073,-0.0208222222222222,-0.0240231618847238
"THYROID","ForestDisc","TEST",0.955478395061729,0.773269282277677,0.634669099212037,-0.0192361111111111,-0.0197351234533695,-0.0671604398050106,-0.0799120236235564,-0.117937907372816,-0.140330481269215
"TITANIC","ForestDisc","TEST",0.784974747474748,0.708208651551108,0.437727613105052,0.00295454545454565,0.00377809351588762,-0.00191572953846597,-0.00269773801531301,-0.000207460888701938,-0.000292147255081739
"VEHICLE","ForestDisc","TEST",0.708792650918635,0.702394901035737,0.612083344114952,-0.00721784776902901,-0.0100806451612905,-0.00697735919063536,-0.00983596283904415,-0.00998724626785685,-0.014078991846495
"VERTEBRAL","ForestDisc","TEST",0.811827956989247,0.739025663245423,0.693742933318076,-0.031899641577061,-0.0378079864061174,-0.0648964449311574,-0.080724791955719,-0.0555566212430746,-0.069106970287315
"WAVE","ForestDisc","TEST",0.809066666666667,0.806640704731884,0.713582624247718,-0.0187777777777776,-0.0226827369607814,-0.0193654639882664,-0.0234446965671844,-0.0281728844325693,-0.0341073535518767
"WDBC","ForestDisc","TEST",0.951267056530214,0.947681813341406,0.895473981809762,-0.00516569200779715,-0.00540099867522662,-0.00573875734791074,-0.00601912474340852,-0.0114079868094924,-0.0119653248106914
"WILT","ForestDisc","TEST",0.960464047783138,0.730657699835125,0.466953909238319,-0.00600735125201013,-0.0062157568842776,-0.121489184308708,-0.142568360653892,-0.238822110034695,-0.280259324394108
"WINE","ForestDisc","TEST",0.942138364779874,0.942356483835413,0.912125797596249,-0.0154088050314465,-0.0160919540229884,-0.0155460540382933,-0.0162292649028799,-0.0230744650194102,-0.0240885310426565
"WIRELESS","ForestDisc","TEST",0.968055555555556,0.96810636138869,0.957407407407408,-0.0115277777777779,-0.011768041967957,-0.0114735253971188,-0.0117127000583542,-0.0153703703703705,-0.0156907778300794
"WISCONSIN","ForestDisc","TEST",0.966178861788618,0.963033664547245,0.926092644144022,0.00317073170731674,0.00329252849303469,0.00339144981958517,0.00353407735459787,0.00675934402754363,0.00704360846553827
"YEAST","ForestDisc","TEST",0.525243445692884,0.423135031477888,0.410002388646717,-0.03374531835206,-0.0603685092127304,-0.0621753862405558,-0.128114674588806,-0.0427938571969027,-0.0881783197609614
"APPENDICITIS","GLMDisc","TEST",0.848958333333333,0.744662075847945,0.497235627228364,-0.0203125,-0.0233672857998801,-0.0297730448218273,-0.0384448535806047,-0.0569895797256476,-0.0735885785711269
"AUSTRA","GLMDisc","TEST",0.867632850241546,0.865786744902543,0.732116485984439,0.0219001610305957,0.0258948971820257,0.0279571336453365,0.0333685194097943,0.0493563579635062,0.058909779864959
"AUTOS","GLMDisc","TEST",0.670698924731183,0.595267839310138,0.565015962704198,0.0115591397849468,0.0175367047308329,0.019094228298407,0.033139713332026,0.0261178084697669,0.0453297547312265
"BALANCE","GLMDisc","TEST",0.73903743315508,0.518397682014224,0.518479862850452,-0.112923351158646,-0.132545245318548,-0.105864690615624,-0.169583648249766,-0.211150326152422,-0.338239713636596
"BANANA","GLMDisc","TEST",0.681299790356394,0.671746875045808,0.357844160057553,-0.167316561844864,-0.197163961560315,-0.167204744587567,-0.199302010598223,-0.328711256886866,-0.39181193431692
"BANDS","GLMDisc","TEST",0.687654320987654,0.671990622119404,0.348454677182624,-0.0468106995884774,-0.0637344165849559,-0.0496606946509518,-0.0688153592973417,-0.108178092686935,-0.149903547839516
"BANKNOTE","GLMDisc","TEST",0.879571197411003,0.869304664143998,0.750071664006939,-0.0851132686084145,-0.0882291273535458,-0.0947194404113555,-0.0982542241047426,-0.17803816356166,-0.184682273731919
"BRCANCER","GLMDisc","TEST",0.668095238095238,0.659851581538967,0.327596259935936,-0.0533333333333331,-0.0739273927392736,-0.0567127981417872,-0.0791454330552323,-0.115004990178151,-0.160494986130051
"BUPA","GLMDisc","TEST",0.594498381877022,0.55474381350944,0.138351598167848,-0.0959546925566349,-0.138973517693931,-0.122015944568635,-0.180294326180309,-0.228728848084816,-0.337976431598683
"CLEVELAND","GLMDisc","TEST",0.604166666666667,0.378927865371974,0.357034638512078,-0.00307971014492725,-0.00507159904534559,-0.00826196724331685,-0.0213382856350102,-0.00681812978701629,-0.0176092686653545
"CMC","GLMDisc","TEST",0.497021116138763,0.468764258090383,0.241552230994115,-0.063197586726998,-0.11280877700747,-0.0742795193322812,-0.136783667211544,-0.0931328820206939,-0.171501609801536
"CRX","GLMDisc","TEST",0.873349436392915,0.872015316717576,0.744370234135708,0.0284219001610307,0.0336382694873263,0.0368127822931055,0.0440764734011168,0.0638840125960373,0.0764892465754538
"CRYOTHERAPY","GLMDisc","TEST",0.802469135802469,0.799828539033931,0.604316286237399,-0.0129629629629628,-0.0158970476911429,-0.0106704767446484,-0.0131653173377369,-0.0240837097020234,-0.0297146686586513
"DERMA","GLMDisc","TEST",0.943843843843844,0.929126092851834,0.929364958350018,0.0150150150150151,0.0161655350792112,0.011693896603677,0.0127463333546602,0.0199482789963129,0.0217436003204286
"ECOLI","GLMDisc","TEST",0.723529411764706,0.454088674403731,0.624077535900035,-0.0655228758169936,-0.0830399668668463,-0.0800689434593563,-0.149897597229212,-0.0898569764932744,-0.168221838439279
"GERMAN","GLMDisc","TEST",0.766944444444445,0.693873005087782,0.396042077188577,-0.00850000000000006,-0.0109614557959594,-0.00828887166447334,-0.0118047873843739,-0.0170096363028334,-0.0242246650893508
"HABERMAN","GLMDisc","TEST",0.735714285714286,0.541703126387927,0.141491410134437,0.00421245421245453,0.00575863795693584,-0.0577654977715781,-0.0963611696151225,-0.0758121139280125,-0.126465524420575
"HAYES","GLMDisc","TEST",0.620921985815603,0.543131776152207,0.383796339510521,-0.14468085106383,-0.188976377952756,-0.236305393772866,-0.303174396719599,-0.242783489294146,-0.311485644593373
"HEART","GLMDisc","TEST",0.824279835390947,0.820902529652503,0.642919530354558,0.00123456790123488,0.00150000000000038,0.00362165079497667,0.00443134164601938,0.00410742156924648,0.00502571597537952
"HEPATISIS","GLMDisc","TEST",0.842553191489362,0.740618026375692,0.487764820503042,-0.00957446808510676,-0.0112359550561802,-0.0194546626273523,-0.0255957922299118,-0.036650351037408,-0.0482195342204451
"HORSECOLIC","GLMDisc","TEST",0.851951951951952,0.838825144029358,0.678489728316114,0.00675675675675647,0.00799431515366816,0.0124901217615879,0.0151150821700748,0.0191725348387809,0.0232018906643511
"HYPOTHYROID","GLMDisc","TEST",0.975553213909379,0.861787096174653,0.723854180138267,-0.00900948366701726,-0.00915074650826712,-0.0479571051598606,-0.0527149335928845,-0.0957354164657076,-0.105233335178474
"IMMUNOTHERAPY","GLMDisc","TEST",0.769753086419753,0.527745759832437,0.121254741136697,-0.0314814814814817,-0.0392912172573192,-0.0990185125313539,-0.157983658127024,-0.169574168558261,-0.270554937534531
"INDIAN","GLMDisc","TEST",0.708190476190477,0.524535885613852,0.125692806149829,-0.00209523809523748,-0.00294985250737377,-0.0792479830164978,-0.131252236327988,-0.133594440426863,-0.221262023329499
"ION","GLMDisc","TEST",0.906507936507936,0.896848183308471,0.794489575280836,0.00365079365079324,0.00404360056258745,0.00278509126441373,0.0031150947726142,0.00474036445088966,0.00530204690594259
"IRIS","GLMDisc","TEST",0.756666666666666,0.733366080790638,0.635,-0.186666666666667,-0.197879858657244,-0.209740474186914,-0.222393188850125,-0.28,-0.296891160942747
"MAMMOGRAPHIC","GLMDisc","TEST",0.793865740740741,0.793328388690374,0.588006922287059,-0.0277777777777778,-0.0338075785321876,-0.0273858303361719,-0.0333682903272401,-0.0539823690625766,-0.0657748675618237
"MUTAGENESIS","GLMDisc","TEST",0.672817869415808,0.467069380978662,0.0671839933930182,-0.0963573883161505,-0.125273645177142,-0.214546541308014,-0.314761633777943,-0.332546061076509,-0.487878950892004
"NEWTHYROID","GLMDisc","TEST",0.911538461538461,0.872559712565377,0.802150744379329,-0.0258974358974368,-0.0276258205689287,-0.0347796739527086,-0.0383314936720378,-0.0580446193858221,-0.0639723352124812
"PAGEBLOCKS","GLMDisc","TEST",0.932084855866829,0.543440872275262,0.60838402193251,-0.0155196914332113,-0.0163778144347563,-0.195724354652632,-0.264791074474781,-0.14943672451915,-0.202169581407713
"PENBASED","GLMDisc","TEST",0.833535353535353,0.832481881750962,0.815023192396567,-0.0654797979797975,-0.0728350327237994,-0.0655099575955567,-0.0729516179603917,-0.0727546057714523,-0.0810192282197095
"PHONEME","GLMDisc","TEST",0.772650627184865,0.726703910190015,0.455635664355742,-0.0816368496812667,-0.0955613325630657,-0.0985097231510957,-0.119374812982974,-0.195780199042974,-0.237247896947973
"PIMA","GLMDisc","TEST",0.738985507246377,0.702099900254457,0.407905410964511,-0.0366666666666665,-0.0472720478325857,-0.0440335171348732,-0.059015607810388,-0.0856305977215726,-0.114765798885122
"SAT","GLMDisc","TEST",0.829421416234888,0.796703450887907,0.789592345504151,-0.0277633851468047,-0.0323890310491425,-0.0323576973995789,-0.0390293254802944,-0.0344199767858501,-0.0415168131529842
"SEGMENTATION","GLMDisc","TEST",0.802188552188552,0.79427814404148,0.769219977553311,-0.101683501683502,-0.112497671819706,-0.104980262522895,-0.116740929811235,-0.118630751964085,-0.131920648278746
"SPAMBASE","GLMDisc","TEST",0.913176328502415,0.908351598365955,0.816834363561484,0.0112801932367141,0.012507197664608,0.00933989018697068,0.0103890640155169,0.0132455906390169,0.014733501820401
"SPECTFHEART","GLMDisc","TEST",0.822222222222222,0.684730889582972,0.393672907352122,0.0205761316872429,0.0256673511293636,0.0324434344022471,0.049737940143672,0.0563337064441745,0.0863633142056465
"TAE","GLMDisc","TEST",0.498913043478261,0.480422668268858,0.249489720897623,-0.0938405797101453,-0.158312958435208,-0.104626297213581,-0.178833402649135,-0.139955725213836,-0.239220532760752
"TEXTURE","GLMDisc","TEST",0.807868686868687,0.803771204657089,0.788655555555555,-0.0606767676767674,-0.0698602098015953,-0.0629849002277925,-0.0726673857534096,-0.0667444444444447,-0.0770048737681627
"THYROID","GLMDisc","TEST",0.964714506172839,0.795920265479077,0.68726144410358,-0.0100000000000005,-0.0102594143584308,-0.0445094566036101,-0.0529603552017535,-0.0653455624812733,-0.0777525601062026
